vendor_normalized,sum_effective_value
VERSACOM,96717.66
SAMSON ASSOCIATES,75883.5
DELL COMPUTER,74003.5008333333
MICROSOFT CANADA,59236.885
QUANTUM MANAGEMENT SERVICES,58611.63
TURTLE ISLAND STAFFING,45586.5
ALTIS HUMAN RESOURCES,23431.28
PARE BENOIT,19162.5
AIR CANADA,18147.8
TOSHIBA,17649.24
NOVA NETWORKS,16849.2066666666
ROBERTSON COMPANY,16306.33
ANTHONY MACAULEY ASSOCIATES,15313.025
BENOIT PARE,14371.875
COMPAGNIE AMPLEXOR CANADA,14371.875
LIONBRIDGE,14371.875
DARLENE,12499.99
GUDMUNDSETH MICKELSON,12495
BARBARA MCISAAC LAW,12468.75
CANADIAN HELICOPTERS EDMONTON,11970
VIDEOLINK,11863.94
NORTHERN MICRO,11644.9
CREMER PIERRE,11497.5
CISION CANADA,10989.31
SAINT HUBERT FLYING SCHOOL,10692.68
FASKEN MARTINEAU DUMOULIN,10473.75
CNW GROUP,9887.5
BROWN CAROLYN,9772.875
SHARP ELECTRONICS,8102.156
MAHONEY ANNE LOUISE,7345
SEQUOI HELICOPTERS,7098
EDMONTON FLYING CLUB,6025.69
SHARMA ASSOCIATES,5750.825
MSC SOFTWARE,5394.855
CSDC SYSTEMS,5034.755
SAS INSTITUTE,5034.755
CHINOOK HELICOPTERS,3854.8125
