vendor_normalized,effective_year,sum_yearly_value
ADVANCED BUSINESS INTERIORS,2008,1042313.50
ADVANCED BUSINESS INTERIORS,2009,1086380.30
ADVANCED BUSINESS INTERIORS,2010,357163.82
ADVANCED BUSINESS INTERIORS,2011,350761.80
ADVANCED BUSINESS INTERIORS,2012,207573.58
ADVANCED BUSINESS INTERIORS,2013,1012885.10
ADVANCED BUSINESS INTERIORS,2014,306164.35
ADVANCED BUSINESS INTERIORS,2015,49342.00
ADVANCED BUSINESS INTERIORS,2016,83624.35
ADVANCED BUSINESS INTERIORS,2017,279751.80
AMS IMAGING 1998,2008,2996744.16
AMS IMAGING 1998,2009,3232406.13
AMS IMAGING 1998,2010,3475541.94
AMS IMAGING 1998,2011,2361087.92
AMS IMAGING 1998,2012,512147.83
AMS IMAGING 1998,2013,521009.50
AMS IMAGING 1998,2014,609488.59
AMS IMAGING 1998,2015,143804.74
AMS IMAGING 1998,2016,128066.67
CANADIAN CORPS OF COMMISSIONAIRES,2008,139447.89
CANADIAN CORPS OF COMMISSIONAIRES,2009,527571.96
CANADIAN CORPS OF COMMISSIONAIRES,2010,1401014.85
CANADIAN CORPS OF COMMISSIONAIRES,2011,1034466.89
CANADIAN CORPS OF COMMISSIONAIRES,2012,1175311.36
CANADIAN CORPS OF COMMISSIONAIRES,2013,1541471.42
CANADIAN CORPS OF COMMISSIONAIRES,2014,1286339.07
CANADIAN CORPS OF COMMISSIONAIRES,2015,1645429.89
CANADIAN CORPS OF COMMISSIONAIRES,2016,3522774.40
CANADIAN CORPS OF COMMISSIONAIRES,2017,3652463.59
CARSWELL,2008,513998.59
CARSWELL,2009,385682.37
CARSWELL,2010,450766.80
CARSWELL,2011,845313.41
CARSWELL,2012,1713478.51
CARSWELL,2013,2505967.10
CARSWELL,2014,2763633.02
CARSWELL,2015,3050084.54
CARSWELL,2016,2701019.61
CARSWELL,2017,2462059.18
CGI,2008,4160936.90
CGI,2009,3854859.10
CGI,2010,3065705.76
CGI,2011,4064550.73
CGI,2012,2526991.64
CGI,2013,1883986.85
CGI,2014,2082945.75
CGI,2015,920281.01
CGI,2016,1716518.40
CGI,2017,5279249.23
EMERION,2014,124060.44
EMERION,2015,495461.92
EMERION,2016,2806938.50
EMERION,2017,2939238.90
LEXISNEXIS CANADA,2008,1461396.59
LEXISNEXIS CANADA,2009,722566.73
LEXISNEXIS CANADA,2010,1481088.54
LEXISNEXIS CANADA,2011,757639.58
LEXISNEXIS CANADA,2012,855580.61
LEXISNEXIS CANADA,2013,1616405.93
LEXISNEXIS CANADA,2014,1403915.36
LEXISNEXIS CANADA,2015,1348045.37
LEXISNEXIS CANADA,2016,1787265.41
LEXISNEXIS CANADA,2017,330855.46
MICROSOFT CANADA,2008,171900.00
MICROSOFT CANADA,2009,313054.66
MICROSOFT CANADA,2012,573131.48
MICROSOFT CANADA,2013,1033623.43
MICROSOFT CANADA,2014,460491.95
MICROSOFT CANADA,2015,1523909.45
MICROSOFT CANADA,2016,1825318.07
MICROSOFT CANADA,2017,1806694.09
MODIS CANADA,2010,117642.80
MODIS CANADA,2011,166788.00
MODIS CANADA,2012,460136.46
MODIS CANADA,2013,657865.30
MODIS CANADA,2014,557250.10
MODIS CANADA,2015,627099.90
MODIS CANADA,2016,916939.36
MODIS CANADA,2017,1534533.25
SOFTCHOICE,2008,862386.61
SOFTCHOICE,2009,1734593.00
SOFTCHOICE,2010,1147122.45
SOFTCHOICE,2011,3989882.14
SOFTCHOICE,2012,2648257.67
SOFTCHOICE,2013,616097.30
SOFTCHOICE,2014,449633.78
SOFTCHOICE,2015,95096.28
SOFTCHOICE,2016,3744.07
SOFTCHOICE,2017,200234.10
