vendor_normalized,effective_year,sum_yearly_value
CONTRACT COMMUNITY,2017,59101.26
EMOND HARNDEN LLP,2014,33222.002
EMOND HARNDEN LLP,2015,33222.002
EMOND HARNDEN LLP,2016,33222.002
EMOND HARNDEN LLP,2017,33222.002
GONTRAN BLAIS,2016,24483.333333333
GONTRAN BLAIS,2017,24483.333333333
GOSS GILROY,2017,92589.375
LES TRADUCTIONS H D,2012,36259.268571429
LES TRADUCTIONS H D,2013,36259.268571429
LES TRADUCTIONS H D,2014,36259.268571429
LES TRADUCTIONS H D,2015,36259.268571429
LES TRADUCTIONS H D,2016,36259.268571429
LES TRADUCTIONS H D,2017,36259.268571429
MEDIAMISER,2014,89840.653333334
MEDIAMISER,2015,89840.653333334
MEDIAMISER,2016,89840.653333334
MEDIAMISER,2017,89840.653333334
MYRIAM AFRIAT,2012,21361.727142857
MYRIAM AFRIAT,2013,21361.727142857
MYRIAM AFRIAT,2014,21361.727142857
MYRIAM AFRIAT,2015,21361.727142857
MYRIAM AFRIAT,2016,21361.727142857
MYRIAM AFRIAT,2017,21361.727142857
QUANTUM MANAGEMENT SERVICES,2017,61679.35
SOUTHSIDE COMMUNICATIONS,2016,48590
SOUTHSIDE COMMUNICATIONS,2017,48590
VERSACOM,2012,55683.962857143
VERSACOM,2013,55683.962857143
VERSACOM,2014,55683.962857143
VERSACOM,2015,55683.962857143
VERSACOM,2016,55683.962857143
VERSACOM,2017,55683.962857143
